"0","16777215","-","-","-","-","-","-","-","-"
"16898816","16899071","TH","Thailand","Nakhon Ratchasima","Nakhon Ratchasima","14.97066","102.10196","30280","+07:00","66","044","186"
"16899072","16899327","TH","Thailand","Maha Sarakham","Wapi Pathum","15.84523","103.37678","44120","+07:00","66","043","146"
"16899328","16899583","TH","Thailand","Yala","Yala","6.53995","101.28128","95000","+07:00","66","073","24"
"16899584","16899839","TH","Thailand","Songkhla","Hat Yai","7.00836","100.47668","90110","+07:00","66","074","11"
"16899840","16900095","TH","Thailand","Nakhon Pathom","Sam Phran","13.72698","100.21526","73110","+07:00","66","034","6"
"16900096","16900351","TH","Thailand","Si Sa Ket","Non Kho","14.91666","104.72522","33250","+07:00","66","045","150"
"16900352","16900607","TH","Thailand","Chaiyaphum","Kaeng Khro","16.10864","102.25808","36150","+07:00","66","044","205"
"16900608","16900863","TH","Thailand","Chaiyaphum","Chaiyaphum","15.81047","102.02881","36170","+07:00","66","044","186"
"16900864","16901119","TH","Thailand","Yasothon","Pa Tio","15.83156","104.38644","35150","+07:00","66","045","141"
"16901120","16901375","TH","Thailand","Ubon Ratchathani","Ubon Ratchathani","15.22483","104.85289","33130","+07:00","66","045","116"
"16901376","16901631","TH","Thailand","Buri Ram","Buriram","14.99433","103.10392","31180","+07:00","66","044","160"
"16901632","16901887","TH","Thailand","Yasothon","Pa Tio","15.83156","104.38644","35150","+07:00","66","045","141"
"16901888","16902143","TH","Thailand","Saraburi","Muak Lek","14.65287","101.20022","18180","+07:00","66","036","219"
"16902144","16902399","TH","Thailand","Roi Et","Roi Et","16.0567","103.65309","45000","+07:00","66","043","149"
"16902400","16902655","TH","Thailand","Udon Thani","Udon Thani","17.41567","102.78589","41380","+07:00","66","042","177"
"16902656","16903167","TH","Thailand","Loei","Loei","17.49052","101.72749","42000","+07:00","66","042","245"
"16903168","16903423","TH","Thailand","Nong Khai","Nong Khai","17.87847","102.742","43110","+07:00","66","042","167"
"16903424","16903679","TH","Thailand","Udon Thani","Udon Thani","17.41567","102.78589","41380","+07:00","66","042","177"
"16903680","16903935","TH","Thailand","Sakon Nakhon","Sawang Daen Din","17.47531","103.45753","47110","+07:00","66","042","169"
"16903936","16904191","TH","Thailand","Nong Khai","Sa Khrai","17.67544","102.7507","43110","+07:00","66","042","173"
"16904192","16904447","TH","Thailand","Loei","Dan Sai","17.28011","101.14686","42120","+07:00","66","042","357"
"16904448","16904703","TH","Thailand","Loei","Phu Luang","17.1392","101.66392","42230","+07:00","66","042","274"
"16904704","16904959","TH","Thailand","Loei","Dan Sai","17.28011","101.14686","42120","+07:00","66","042","357"
"16904960","16905215","TH","Thailand","Loei","Phu Luang","17.1392","101.66392","42230","+07:00","66","042","274"
"16905216","16905471","TH","Thailand","Yasothon","Pa Tio","15.83156","104.38644","35150","+07:00","66","045","141"
"16905472","16905727","TH","Thailand","Loei","Loei","17.49052","101.72749","42000","+07:00","66","042","245"
"16905728","16905983","TH","Thailand","Nakhon Phanom","Pla Pak","17.18064","104.52606","48160","+07:00","66","042","163"
"16905984","16906239","TH","Thailand","Loei","Dan Sai","17.28011","101.14686","42120","+07:00","66","042","357"
"16906240","16906495","TH","Thailand","Chon Buri","Phatthaya","12.93333","100.88333","76130","+07:00","66","038","10"
"16906496","16906751","TH","Thailand","Chai Nat","Sankhaburi","15.04733","100.16178","17140","+07:00","66","056","20"
"16906752","16907007","TH","Thailand","Sa Kaeo","Sa Kaeo","13.81411","102.07222","31000","+07:00","66","037","41"
"16907008","16907263","TH","Thailand","Chiang Mai","Chiang Mai","18.79038","98.98468","50000","+07:00","66","053","314"
"16907264","16907519","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"16907520","16907775","TH","Thailand","Lop Buri","Lop Buri","14.79808","100.65397","15000","+07:00","66","036","19"
"16907776","16908031","TH","Thailand","Sakon Nakhon","Kut Bak","17.08882","103.81875","47180","+07:00","66","042","201"
"16908032","16908287","TH","Thailand","Loei","Loei","17.49052","101.72749","42000","+07:00","66","042","245"
"16908288","16908799","CN","China","Fujian","Fuzhou","26.06139","119.30611","350004","+08:00","86","0591","11"
"16908800","16909055","CN","China","Beijing","Beijing","39.9075","116.39723","100006","+08:00","86","010","49"
"16909056","16909311","AU","Australia","Queensland","Brisbane","-27.46794","153.02809","4000","+10:00","61","07","10"
"16909312","16909567","CN","China","Beijing","Beijing","39.9075","116.39723","100006","+08:00","86","010","49"
"16909568","16910335","CN","China","Fujian","Fuzhou","26.06139","119.30611","350004","+08:00","86","0591","11"
"16910336","16910591","CN","China","Beijing","Beijing","39.9075","116.39723","100006","+08:00","86","010","49"
"16910592","16941055","CN","China","Guangdong","Guangzhou","23.11667","113.25","510140","+08:00","86","020","11"
"16941056","16941311","TH","Thailand","Udon Thani","Sang Khom","17.82649","103.09262","43120","+07:00","66","042","172"
"16941312","16941567","TH","Thailand","Sakon Nakhon","Kut Bak","17.08882","103.81875","47180","+07:00","66","042","201"
"16941568","16941823","TH","Thailand","Sakon Nakhon","Sawang Daen Din","17.47531","103.45753","47110","+07:00","66","042","169"
"16941824","16942079","TH","Thailand","Nong Khai","Sa Khrai","17.67544","102.7507","43110","+07:00","66","042","173"
"16942080","16942335","TH","Thailand","Sakon Nakhon","Sawang Daen Din","17.47531","103.45753","47110","+07:00","66","042","169"
"16942336","16942591","TH","Thailand","Nong Khai","Sangkhom","18.06389","102.27364","43130","+07:00","66","042","180"
"16942592","16942847","TH","Thailand","Loei","Loei","17.49052","101.72749","42000","+07:00","66","042","245"
"16942848","16943103","TH","Thailand","Udon Thani","Udon Thani","17.41567","102.78589","41380","+07:00","66","042","177"
"16943104","16943615","TH","Thailand","Bueng Kan","Ban Saeng","18.0167","104.167","48140","+07:00","66","042","152"
"16943616","16943871","TH","Thailand","Nong Khai","Sa Khrai","17.67544","102.7507","43110","+07:00","66","042","173"
"16943872","16944127","TH","Thailand","Sakon Nakhon","Sawang Daen Din","17.47531","103.45753","47110","+07:00","66","042","169"
"16944128","16944383","TH","Thailand","Bueng Kan","Ban Saeng","18.0167","104.167","48140","+07:00","66","042","152"
"16944384","16944639","TH","Thailand","Mukdahan","Mukdahan","16.54531","104.72351","49160","+07:00","66","042","144"
"16944640","16944895","TH","Thailand","Udon Thani","Ban Phue","17.68742","102.47256","43110","+07:00","66","042","183"
"16944896","16945151","TH","Thailand","Nong Khai","Nong Khai","17.87847","102.742","43110","+07:00","66","042","167"
"16945152","16945407","TH","Thailand","Nong Khai","Sangkhom","18.06389","102.27364","43130","+07:00","66","042","180"
"16945408","16945663","TH","Thailand","Udon Thani","Sang Khom","17.82649","103.09262","43120","+07:00","66","042","172"
"16945664","16945919","TH","Thailand","Roi Et","Roi Et","16.0567","103.65309","45000","+07:00","66","043","149"
"16945920","16946175","TH","Thailand","Khon Kaen","Khon Kaen","16.44671","102.833","40270","+07:00","66","043","166"
"16946176","16946431","TH","Thailand","Loei","Loei","17.49052","101.72749","42000","+07:00","66","042","245"
"16946432","16946943","TH","Thailand","Kalasin","Sahatsakhan","16.71236","103.5202","46140","+07:00","66","043","204"
"16946944","16947199","TH","Thailand","Nong Khai","Sa Khrai","17.67544","102.7507","43110","+07:00","66","042","173"
"16947200","16947455","TH","Thailand","Udon Thani","Kut Chap","17.4257","102.56692","39170","+07:00","66","042","196"
"16947456","16947711","TH","Thailand","Nong Bua Lam Phu","Na Klang","17.3072","102.18886","39170","+07:00","66","042","250"
"16947712","16947967","TH","Thailand","Loei","Loei","17.49052","101.72749","42000","+07:00","66","042","245"
"16947968","16948223","TH","Thailand","Roi Et","Mueang Suang","15.82192","103.72884","45220","+07:00","66","043","156"
"16948224","16948479","TH","Thailand","Sakon Nakhon","Sawang Daen Din","17.47531","103.45753","47110","+07:00","66","042","169"
"16948480","16948735","TH","Thailand","Udon Thani","Non Sa-at","16.97914","102.8937","40280","+07:00","66","042","220"
"16948736","16948991","TH","Thailand","Sakon Nakhon","Kut Bak","17.08882","103.81875","47180","+07:00","66","042","201"
"16948992","16949247","TH","Thailand","Sakon Nakhon","Sawang Daen Din","17.47531","103.45753","47110","+07:00","66","042","169"
"16949248","16949503","TH","Thailand","Khon Kaen","Khon Kaen","16.44671","102.833","40270","+07:00","66","043","166"
"16949504","16949759","TH","Thailand","Khon Kaen","Phu Wiang","16.65259","102.37555","40150","+07:00","66","043","205"
"16949760","16950015","TH","Thailand","Lampang","Lampang","18.29232","99.49277","52000","+07:00","66","054","236"
"16950016","16950271","TH","Thailand","Chiang Mai","Chiang Mai","18.79038","98.98468","50000","+07:00","66","053","314"
"16950272","16950527","TH","Thailand","Nakhon Sawan","Takhli","15.26336","100.34378","17150","+07:00","66","056","35"
"16950528","16950783","TH","Thailand","Phetchabun","Wang Pong","16.34147","100.79317","67240","+07:00","66","056","128"
"16950784","16951039","TH","Thailand","Ranong","Ranong","9.96583","98.63476","85000","+07:00","66","077","36"
"16951040","16951295","TH","Thailand","Pattani","Nong Chik","6.84356","101.17803","94170","+07:00","66","073","5"
"16951296","16951551","TH","Thailand","Surin","Rattanaburi","15.31788","103.84859","33220","+07:00","66","044","147"
"16951552","16951807","TH","Thailand","Udon Thani","Ban Dung","17.699","103.25957","47110","+07:00","66","042","174"
"16951808","16952063","TH","Thailand","Maha Sarakham","Maha Sarakham","16.18483","103.30067","44150","+07:00","66","043","154"
"16952064","16952319","TH","Thailand","Samut Songkhram","Samut Songkhram","13.41456","100.00264","75000","+07:00","66","034","7"
"16952320","16952575","TH","Thailand","Amnat Charoen","Chanuman","16.23356","105.0005","49120","+07:00","66","045","154"
"16952576","16952831","TH","Thailand","Songkhla","Songkhla","7.19882","100.5951","90190","+07:00","66","074","12"
"16952832","16953343","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.75","100.51667","10200","+07:00","66","02","10"
"16953344","16953599","TH","Thailand","Chanthaburi","Khlung","12.45467","102.22142","22110","+07:00","66","039","7"
"16953600","16953855","TH","Thailand","Phichit","Thap Khlo","16.16003","100.59656","66110","+07:00","66","056","48"
"16953856","16954111","TH","Thailand","Surat Thani","Surat Thani","9.14011","99.33311","84150","+07:00","66","077","9"
"16954112","16954367","TH","Thailand","Phetchabun","Phetchabun","16.41904","101.16056","67000","+07:00","66","056","119"
"16954368","16954623","TH","Thailand","Nakhon Si Thammarat","Chian Yai","8.16936","100.1447","80190","+07:00","66","075","7"
"16954624","16954879","TH","Thailand","Roi Et","Mueang Suang","15.82192","103.72884","45220","+07:00","66","043","156"
"16954880","16955135","TH","Thailand","Nakhon Si Thammarat","Thung Song","8.16453","99.68039","80110","+07:00","66","075","57"
"16955136","16955391","TH","Thailand","Rayong","Rayong","12.68095","101.25798","21000","+07:00","66","038","6"
"16955392","16955647","TH","Thailand","Chiang Mai","Chiang Mai","18.79038","98.98468","50000","+07:00","66","053","314"
"16955648","16955903","TH","Thailand","Nakhon Si Thammarat","Phra Phrom","8.33911","99.90092","80230","+07:00","66","075","16"
"16955904","16956159","TH","Thailand","Pattani","Yaring","6.86617","101.36894","94150","+07:00","66","073","6"
"16956160","16956415","TH","Thailand","Kamphaeng Phet","Lan Krabue","16.60003","99.84889","62150","+07:00","66","055","56"
"16956416","16956671","TH","Thailand","Lop Buri","Lop Buri","14.79808","100.65397","15000","+07:00","66","036","19"
"16956672","16956927","TH","Thailand","Phra Nakhon Si Ayutthaya","Bang Pa-in","14.22728","100.57879","13160","+07:00","66","035","7"
"16956928","16957183","TH","Thailand","Kanchanaburi","Kanchanaburi","14.00412","99.54832","71180","+07:00","66","034","34"
"16957184","16957439","TH","Thailand","Satun","Manang","6.99933","99.92161","91160","+07:00","66","074","32"
"16957440","16957695","TH","Thailand","Chai Nat","Sankhaburi","15.04733","100.16178","17140","+07:00","66","056","20"
"16957696","16957951","TH","Thailand","Sing Buri","In Buri","15.00787","100.32691","16110","+07:00","66","036","17"
"16957952","16958207","TH","Thailand","Tak","Phop Phra","16.38461","98.69028","63110","+07:00","66","055","370"
"16958208","16958463","TH","Thailand","Phetchabun","Phetchabun","16.41904","101.16056","67000","+07:00","66","056","119"
"16958464","16958719","TH","Thailand","Phetchabun","Lom Kao","16.88614","101.22894","67120","+07:00","66","056","162"
"16958720","16958975","TH","Thailand","Tak","Ban Tak","17.04325","99.08128","63120","+07:00","66","055","146"
"16958976","16959231","TH","Thailand","Tak","Mae Sot","16.71667","98.56667","63110","+07:00","66","055","213"
"16959232","16959487","TH","Thailand","Phetchabun","Phetchabun","16.41904","101.16056","67000","+07:00","66","056","119"
"16959488","16959743","TH","Thailand","Phetchabun","Lom Kao","16.88614","101.22894","67120","+07:00","66","056","162"
"16959744","16959999","TH","Thailand","Uttaradit","Uttaradit","17.62557","100.09421","53140","+07:00","66","055","68"
"16960000","16960255","TH","Thailand","Phetchabun","Lom Kao","16.88614","101.22894","67120","+07:00","66","056","162"
"16960256","16960511","TH","Thailand","Phetchabun","Phetchabun","16.41904","101.16056","67000","+07:00","66","056","119"
"16960512","16960767","TH","Thailand","Sing Buri","In Buri","15.00787","100.32691","16110","+07:00","66","036","17"
"16960768","16961023","TH","Thailand","Tak","Mae Sot","16.71667","98.56667","63110","+07:00","66","055","213"
"16961024","16961279","TH","Thailand","Phetchabun","Phetchabun","16.41904","101.16056","67000","+07:00","66","056","119"
"16961280","16961535","TH","Thailand","Phitsanulok","Phitsanulok","16.82481","100.25858","65000","+07:00","66","055","50"
"16961536","16961791","TH","Thailand","Maha Sarakham","Wapi Pathum","15.84523","103.37678","44120","+07:00","66","043","146"
"16961792","16962303","TH","Thailand","Maha Sarakham","Kae Dam","16.02397","103.38444","44190","+07:00","66","043","166"
"16962304","16962815","TH","Thailand","Maha Sarakham","Yang Si Surat","15.68361","103.10311","44210","+07:00","66","043","157"
"16962816","16963071","TH","Thailand","Maha Sarakham","Kae Dam","16.02397","103.38444","44190","+07:00","66","043","166"
"16963072","16963327","TH","Thailand","Maha Sarakham","Wapi Pathum","15.84523","103.37678","44120","+07:00","66","043","146"
"16963328","16963583","TH","Thailand","Maha Sarakham","Maha Sarakham","16.18483","103.30067","44150","+07:00","66","043","154"
"16963584","16963839","TH","Thailand","Maha Sarakham","Borabue","16.03847","103.11906","44130","+07:00","66","043","177"
"16963840","16964095","TH","Thailand","Maha Sarakham","Maha Sarakham","16.18483","103.30067","44150","+07:00","66","043","154"
"16964096","16964351","TH","Thailand","Maha Sarakham","Borabue","16.03847","103.11906","44130","+07:00","66","043","177"
"16964352","16964863","TH","Thailand","Maha Sarakham","Wapi Pathum","15.84523","103.37678","44120","+07:00","66","043","146"
"16964864","16965375","TH","Thailand","Maha Sarakham","Kae Dam","16.02397","103.38444","44190","+07:00","66","043","166"
